numAtoms,name,smiles
10.0,4256.0,[NH][C]1OC=NC(=O)O1
10.0,23770.0,O=c1ocncc1F
11.0,21696.0,Nc1nonc1C=O
11.0,9026.0,N#CC#CC(N)C#N
11.0,25337.0,O=Cc1nc(=O)nco1
11.0,21912.0,C#Cc1conc1O
10.0,21847.0,O=COc1ncon1
10.0,130567.0,N#CC(=O)c1ncno1
6.0,779.0,O=c1onno1
10.0,23999.0,N#Cc1cnc(C#N)o1
8.0,4222.0,Fc1ncnnn1
10.0,130686.0,[N][N][C]1NC(=O)OC1=O
11.0,23785.0,Nc1cnc(F)nn1
4.0,2.0,N
11.0,20335.0,C#CCn1nnnn1
11.0,130795.0,C#C[C]1C=N[N]OC1=O
11.0,10000.0,N#CC(C=O)OC=O
10.0,128870.0,N#CC#Cc1nn[nH]n1
11.0,69.0,CC(O)C=O
11.0,130550.0,C#CC(=O)c1ncon1
11.0,15454.0,C#CC1N=COC1=O
11.0,23679.0,Oc1ccnc(F)n1
11.0,5351.0,N#Cc1cncnc1
10.0,21984.0,O=[N+]([O-])c1cn[nH]n1
11.0,130565.0,N#CC(=O)c1cnoc1
11.0,132336.0,O=c1cc(O)nc(F)o1
11.0,2568.0,C#CC1(C=O)CO1
11.0,133489.0,NC(=O)C#CC(F)(F)F
11.0,21372.0,c1nc2nn[nH]c2[nH]1
9.0,112.0,N=CNC=O
10.0,349.0,C#CC(=O)OC
11.0,139.0,C#CC1CC1
9.0,786.0,Oc1cn[nH]n1
9.0,211.0,Oc1cocn1
11.0,21094.0,Cn1nnc(=O)nn1
11.0,132040.0,O=c1ncoc(O)c1F
11.0,21400.0,[NH]C1=N[N]OC([NH])N1
11.0,21973.0,O=[N+]([O-])c1c[nH]cn1
11.0,132813.0,Fc1cncc(F)c1F
10.0,133441.0,[NH]C1=C(F)[N]C(F)=NO1
9.0,3824.0,N#Cc1ccon1
11.0,23772.0,O=c1[nH]ccnc1F
11.0,21521.0,[N][N][C](C=O)C(N)=O
10.0,23793.0,N#N.[NH][C][CH]C(=O)F
11.0,23731.0,[NH]C1=NC=C(F)CO1
10.0,713.0,O1C2C1C1OC21
11.0,21417.0,[NH][C]1NN=CC(=O)O1
11.0,8607.0,CC(C#N)(C#N)C#N
9.0,3639.0,C#Cc1conn1
10.0,29.0,CC#CC
11.0,5353.0,N#Cc1ncccn1
11.0,3901.0,O=c1cccn[nH]1
10.0,20482.0,[N][N][C]1OCOC1=O
11.0,956.0,Oc1cnccn1
10.0,21842.0,O=COc1conn1
11.0,21871.0,
11.0,3414.0,O=C1C=CC2OC12
11.0,53775.0,N#CC#CC(=O)C(N)=O
9.0,94.0,O=C1COC1
11.0,747.0,Cn1cnnc1
11.0,23721.0,Oc1cnc(F)nc1
9.0,3644.0,C#Cc1nn[nH]n1
11.0,42524.0,N#CC1OC(C#N)C1=O
11.0,15482.0,N#CC1OCOC1=O
11.0,130525.0,c1ncc2onnc2n1
9.0,21753.0,c1nn2nnnc2o1
11.0,131410.0,[NH][C]1ON=C(O)OC1=O
11.0,133471.0,FC(F)(F)c1c[nH]nn1
10.0,133446.0,[NH][C]1OC(F)=NOC1=O
11.0,746.0,Cn1cncn1
10.0,1200.0,CC(=O)C#CC#N
11.0,21129.0,C[N]C1=N[N]ON=N1
10.0,133436.0,[NH][C]1ON=C(F)OC1=O
11.0,132895.0,O=c1occ(F)cc1F
10.0,1942.0,N#CC1CC(=O)O1
10.0,21437.0,[NH][C]1ON=CC(=O)O1
11.0,23878.0,O=CC(O)C(F)(F)F
10.0,1822.0,O=C1C=CC(=O)N1
11.0,21773.0,C#Cc1n[nH]c(=O)[nH]1
11.0,131281.0,N#Cc1cnc(O)nn1
10.0,21818.0,O=Cn1ncoc1=O
10.0,3938.0,Oc1nccnn1
10.0,898.0,[NH]C1OC=C(O)O1
11.0,128869.0,N#CC#Cc1cn[nH]n1
11.0,23627.0,[NH]C1=NCNC(F)=N1
11.0,3854.0,Nc1nnoc1N
11.0,5421.0,O=Cn1ccoc1=O
11.0,25146.0,N#Cc1nc[nH]c(=O)n1
11.0,427.0,NC1COC1=O
11.0,4639.0,O=Cc1coc(=O)[nH]1
11.0,8971.0,C#CCOC(=O)C#N
10.0,128881.0,N#Cc1cc(C#N)on1
11.0,21845.0,O=COc1cn[nH]n1
11.0,130739.0,O=c1oc2cn[nH]c2o1
9.0,771.0,Nc1ncon1
11.0,3676.0,Cc1cnnnn1
11.0,130009.0,[N][N][C]1N=C(N)OC1=O
11.0,42261.0,N#CC(=O)C1OC1C#N
11.0,4289.0,O=c1cc(O)ocn1
11.0,4334.0,O=c1nc(O)cco1
11.0,4253.0,[NH]C1=C[CH]OC(=O)O1
11.0,21492.0,N=C(N)c1nnon1
11.0,4328.0,O=c1cc(O)nco1
10.0,130786.0,N#Cc1ncnoc1=O
10.0,89.0,[NH][C]1CCO1
10.0,700.0,O1C2C3OC2C13
8.0,3910.0,O=c1ncnno1
10.0,157.0,C1=NCCO1
9.0,15.0,COC
6.0,26.0,C#CC=O
10.0,21752.0,c1nc2ocnn2n1
10.0,23824.0,
9.0,130582.0,N#CC(=O)n1nnnn1
11.0,131247.0,Oc1cn2nnoc2n1
11.0,131926.0,[NH]C1OC=C([N+](=O)[O-])O1
11.0,130880.0,C#Cc1noc(C=O)n1
11.0,21421.0,[NH][C]1NN=NC(=O)N1
10.0,133417.0,N#Cc1ncc(F)nn1
11.0,503.0,O=CCNC=O
10.0,130881.0,N#Cc1noc(C=O)n1
10.0,130761.0,N#Cc1ncc(=O)on1
11.0,21395.0,c1cn2nn[nH]c2n1
11.0,3213.0,O=C1C(O)C2OC12
11.0,130480.0,
9.0,133449.0,O=c1onc(F)nc1F
11.0,2494.0,C#CC(C#C)C=O
11.0,917.0,[NH]C1=C[N]C=CO1
11.0,131336.0,Oc1nnc2ocnn12
11.0,130660.0,C#Cc1nocnc1=O
10.0,8974.0,C#CC(=O)C#CC=O
8.0,57.0,CC(=O)C#N
9.0,3908.0,O=c1cncno1
11.0,23730.0,[NH]C1=C[N]C(F)=CO1
9.0,133404.0,N#N.[O][C][C](F)C(=O)F
11.0,25150.0,N#Cc1ccoc(=O)n1
11.0,23672.0,Fc1ccnc(F)c1
10.0,3645.0,C#Cc1ccon1
10.0,131338.0,Oc1nnc2onnn12
11.0,21815.0,O=Cn1cn[nH]c1=O
11.0,3773.0,CN1N=NOC1[NH]
11.0,128875.0,N#Cc1cn[nH]c1C#N
8.0,724.0,c1ncnnn1
11.0,21355.0,c1[nH]cc2onnc12
10.0,130848.0,N#Cc1nnoc1C=O
11.0,20479.0,C1OC1c1nnon1
11.0,133428.0,[NH]C1NN=C(F)N=C1F
11.0,2458.0,O=C1OC2CC2O1
11.0,131983.0,Nc1nc([N+](=O)[O-])no1
11.0,131990.0,Nc1nonc1[N+](=O)[O-]
11.0,24887.0,N#CC1=NCN=C([NH])O1
11.0,4333.0,O=c1nc(O)nc[nH]1
11.0,24755.0,N#CC(=O)c1cocn1
11.0,895.0,O=c1[nH]cc(O)[nH]1
10.0,23821.0,[NH][C]1C=NOC(F)=N1
11.0,133444.0,[NH][C]1NC(=O)C(F)=NO1
11.0,1009.0,C#Cc1ncc[nH]1
11.0,133546.0,N#CC1(C(F)(F)F)CO1
11.0,133394.0,Nc1nonc(F)c1=O
11.0,129286.0,N#C[C]1C=NOC([NH])=N1
11.0,130917.0,O=Cc1nonc1C=O
10.0,133448.0,O=c1onc(F)cc1F
11.0,1199.0,C#CC#CC(C)=O
8.0,113.0,[NH][CH]OC=O
9.0,21324.0,N#Cc1cnnnn1
11.0,4321.0,Nc1ncoc(=O)n1
11.0,130760.0,C#Cc1ncc(=O)on1
10.0,129154.0,N#CC1=NO[N]N=C1[NH]
11.0,130837.0,O=CC(=O)n1ncnn1
11.0,90.0,O=C1CCC1
11.0,24896.0,N#Cc1ccnc(=O)o1
10.0,21380.0,c1nn2nnnc2[nH]1
11.0,23994.0,C#Cc1cnc(C#N)o1
10.0,197.0,Nc1ncco1
11.0,2821.0,C#CC1OC1C=O
10.0,21322.0,N#Cc1cncnn1
10.0,130907.0,N#Cc1nc(C=O)no1
8.0,4220.0,Fc1cnnnn1
10.0,129314.0,N#CC1=N[N]OC([NH])=N1
10.0,431.0,O=C1OCC1O
11.0,3885.0,[NH]C1NC(N)=NO1
10.0,8611.0,N#CC(N)(C#N)C#N
11.0,737.0,Cc1nc[nH]n1
11.0,21868.0,[NH][C]1C=NOC(O)=N1
9.0,3913.0,O=Cc1cnno1
9.0,21748.0,[N][N][C]1N=COC1=O
10.0,21618.0,N#Cc1noc(N)n1
11.0,133418.0,[NH]C1=C(F)[CH]ON=C1F
11.0,4257.0,O=c1ccoc(=O)[nH]1
10.0,21741.0,[N][N]C1=C[CH]OC1=O
11.0,131038.0,N#Cc1cnnn1C=O
9.0,14583.0,N#CC#CC#CC=O
11.0,21391.0,c1nnc2[nH]ncn12
11.0,21978.0,O=[N+]([O-])c1cn[nH]c1
11.0,132689.0,Oc1ncc(F)nc1F
10.0,4223.0,CC#CC(F)(F)F
10.0,21386.0,c1n[nH]c2nnoc12
10.0,805.0,C#CC(C#C)=NO
11.0,894.0,[NH]C1NC=C(O)O1
11.0,1018.0,C#Cc1c[nH]cn1
11.0,43436.0,N#CC1=C([NH])OC(=O)[CH]1
10.0,132344.0,
11.0,132717.0,N#Cc1cnc(F)cn1
11.0,132477.0,O=c1oc(F)cnc1O
11.0,5346.0,C#Cc1ncncn1
8.0,3819.0,N#Cc1conn1
11.0,133311.0,N#N.NC(=O)[C](F)[C][O]
11.0,4250.0,[NH][C]1NC=NC(=O)O1
10.0,21911.0,O=Cc1nc(O)no1
9.0,3640.0,C#Cc1ncno1
10.0,750.0,Cn1ncnn1
8.0,8720.0,N#CC(=O)C(=O)C#N
10.0,132041.0,O=c1ncoc(F)c1F
9.0,3907.0,O=c1nccno1
10.0,23693.0,O=c1cncc(F)o1
10.0,123296.0,C#Cc1onnc1C#N
10.0,21979.0,O=[N+]([O-])c1cnoc1
11.0,5662.0,c1nc2occc2o1
10.0,494.0,N#CCO[CH][NH]
10.0,23844.0,O=c1ncc(F)n[nH]1
11.0,130773.0,N#Cc1cnoc(=O)c1
10.0,130664.0,C#CC(=O)N=C=O.N#N
11.0,27522.0,[NH][C]1OC(=O)N=C(O)O1
11.0,11155.0,C#CC1=NCC(=O)O1
9.0,3838.0,N#N.[NH][C][N]C=O
10.0,8721.0,C#CC(=O)C(=O)C=O
11.0,21969.0,O=[N+]([O-])c1ccco1
11.0,4704.0,C#Cc1cnc(O)o1
11.0,916.0,[NH]C1=NC=CCO1
10.0,132084.0,O=c1ocnc(F)c1F
11.0,21398.0,[NH][C]1N=CN=NC=N1
10.0,3634.0,C#Cc1cnn[nH]1
9.0,3635.0,C#Cc1cnno1
11.0,14659.0,N#CC#CC#CCO
10.0,452.0,O=C1COCO1
11.0,21893.0,O=c1cnc(O)n[nH]1
11.0,25351.0,O=Cc1ncoc(=O)n1
10.0,3834.0,[NH][C]1C=NOC=N1
11.0,5660.0,c1nc2ocnc2[nH]1
11.0,130735.0,O=c1ncnn[nH]c1=O
5.0,1.0,C
11.0,130886.0,O=Cc1cnoc(=O)n1
11.0,3547.0,O=C1C2OC3C1C23
11.0,16786.0,[NH][C]1OC(=O)C2OC12
11.0,4733.0,N#Cc1nc(N)co1
11.0,21982.0,O=[N+]([O-])c1cc[nH]n1
10.0,21397.0,c1nc2[nH]nnn2n1
10.0,4296.0,O=c1ncoc(O)n1
11.0,130305.0,Nc1noc2nnoc12
8.0,773.0,Nc1nnon1
11.0,126.0,C#CCCO
9.0,3936.0,Oc1cnnnn1
11.0,4453.0,Nc1oc(=O)oc1O
8.0,23895.0,N#CC#CC(F)(F)F
11.0,3432.0,O=C1OCC2OC12
11.0,23695.0,[NH]C1=CCN=C(F)O1
11.0,132082.0,O=c1occc(F)c1F
11.0,132476.0,O=c1oc(O)cnc1F
11.0,21896.0,N#Cc1c[nH]nc1O
11.0,24900.0,N#Cc1nccc(=O)o1
11.0,2814.0,N#CC1CC1C#N
10.0,133453.0,[NH][C]1C(F)=NON=C1F
10.0,23637.0,O=c1cc(F)nco1
11.0,336.0,CC(C#N)C=O
11.0,1384.0,C#CC(=O)C#CC
11.0,129133.0,N#CC1=NOC=N[C]1[NH]
11.0,1374.0,C#CC(=O)NC=N
11.0,21619.0,Nc1nc(=O)cno1
11.0,35986.0,N#CC#CC#CCC#N
11.0,130774.0,C#Cc1cnoc(=O)n1
11.0,130879.0,N#N.[O][C][C](C=O)C=O
11.0,130683.0,O=c1[nH]c2[nH]nnc2o1
11.0,123285.0,C#CC#Cc1nn[nH]n1
11.0,23837.0,Oc1ccc(F)nn1
11.0,2961.0,N#CC(=O)C1CN1
10.0,3904.0,O=C1[CH]C=N[N]N1
11.0,3911.0,O=Cc1ccn[nH]1
11.0,20533.0,CC(=O)n1nnnn1
10.0,21435.0,[NH]C1ON=C(C=O)O1
11.0,5469.0,N#Cc1[nH]cnc1O
11.0,607.0,N#CC1CC1O
11.0,21500.0,NC(=O)c1ncno1
11.0,3764.0,Cn1ncoc1=O
11.0,128863.0,N#CC#Cc1c[nH]nn1
11.0,131421.0,[NH][C]1OC(=O)ON=C1O
11.0,3808.0,COc1nn[nH]n1
11.0,23728.0,O=c1ncc(F)c[nH]1
10.0,146.0,O=CC1CN1
11.0,130538.0,[N][N][CH]C1=NC=NC1=O
9.0,3905.0,O=c1ncnn[nH]1
9.0,333.0,C#CC(O)C#N
11.0,133440.0,[NH]C1=C(O)[N]C(F)=NO1
10.0,128865.0,N#CC#Cc1conn1
9.0,2496.0,N#CC(C#N)C=O
11.0,21346.0,N#CCn1cnnn1
11.0,2618.0,N#CCOCC#N
11.0,670.0,C1=NC2CC2O1
11.0,133478.0,FC(F)(F)c1ccon1
10.0,23849.0,O=c1ccc(F)no1
10.0,3902.0,O=c1nccn[nH]1
11.0,4237.0,FC(F)(F)C1CN1
11.0,745.0,Cn1ccnn1
10.0,21432.0,[NH][C]1OC=NOC1=O
11.0,131906.0,O=[N+]([O-])c1nc(O)co1
11.0,132039.0,O=c1ccoc(F)c1F
11.0,195.0,Nc1ccco1
11.0,5355.0,N#Cc1ccncn1
9.0,3918.0,O=Cc1ncno1
10.0,3637.0,C#Cc1c[nH]nn1
10.0,130838.0,O=CC(=O)n1nnnn1
11.0,2644.0,CC#CC#CC=O
11.0,23979.0,C#Cc1nc(C#N)co1
10.0,21776.0,O=c1[nH]nn[nH]c1=O
10.0,2815.0,N#CC1NC1C#N
10.0,893.0,Nc1coc(=O)o1
11.0,131036.0,O=Cc1nnn(C=O)n1
9.0,8719.0,C#CC(=O)C(=O)C#N
11.0,4295.0,O=c1ccoc(O)n1
11.0,132335.0,O=c1cc(F)nc(O)o1
9.0,130574.0,N#CC(=O)c1nnon1
10.0,757.0,Nc1ccno1
11.0,911.0,O=c1ccocc1
10.0,42.0,OCCO
11.0,21607.0,Nc1connc1=O
11.0,3154.0,O=C1OCC12CO2
9.0,1376.0,N#CC(=O)O[CH][NH]
10.0,21975.0,O=[N+]([O-])c1cocn1
11.0,129147.0,N#N.[NH][C][N]C(=O)C=O
11.0,576.0,N#CCC1CO1
11.0,3772.0,Cn1nn[nH]c1=O
11.0,23669.0,Fc1cncc(F)c1
11.0,891.0,[NH]C1OC=C(N)O1
11.0,5061.0,O=c1nccncn1
11.0,130859.0,N#Cc1cc(C=O)on1
11.0,130732.0,O=c1ncc(=O)[nH]nn1
10.0,23812.0,[NH]C1=C(F)C=N[N]O1
9.0,130670.0,N#N.O=C=NN=O.[C]=O
11.0,682.0,O=C1CC2CN12
11.0,130816.0,O=CC#Cc1cnon1
11.0,123539.0,c1nnn2ncnc2n1
11.0,48190.0,C#CC(C#N)(C#N)C=O
11.0,130809.0,O=CC#Cc1ncno1
11.0,23692.0,O=c1cncc(F)[nH]1
11.0,8789.0,COC(=O)C(=O)C#N
10.0,23811.0,O=c1[nH]nncc1F
10.0,93.0,O=C1CNC1
11.0,132226.0,[NH]C1N=C(O)OC(F)=N1
8.0,37.0,COC=O
10.0,133397.0,N#N.[NH][C][C](F)C(=O)F
11.0,5465.0,N#Cc1ocnc1N
8.0,167.0,c1nc[nH]n1
11.0,21336.0,N#CCc1ncno1
10.0,23689.0,O=c1nccc(F)o1
11.0,447.0,[NH][C]1OCCO1
8.0,3820.0,N#Cc1ncno1
10.0,46.0,OC1CC1
11.0,133435.0,[NH]C1=C([NH])OC(F)=NO1
8.0,21764.0,O=C=O.[N][N][C][N][N]
11.0,133396.0,N#N.[NH][C][C](F)C(=O)O
11.0,3884.0,Nc1n[nH]nc1O
10.0,23963.0,N#Cc1ncoc1C#N
11.0,129260.0,N#CC1=NOC([NH])=N[CH]1
9.0,3646.0,C#Cc1ncon1
6.0,23.0,C#CC#C
11.0,4750.0,O=Cc1nc(O)co1
11.0,1368.0,C#CCC(=O)C=O
10.0,2609.0,C#CCC#CC#N
11.0,5482.0,O=Cc1ocnc1O
11.0,23959.0,C#Cc1ncoc1C#N
11.0,132698.0,Fc1cc(F)c(F)cn1
9.0,21746.0,c1nc2onnc2o1
11.0,132081.0,O=c1[nH]cnc(F)c1F
11.0,193.0,Cc1ncco1
11.0,3933.0,Oc1cn[nH]c1O
9.0,16.0,C1CC1
11.0,11185.0,N#CC1OCC(=O)O1
11.0,23805.0,O=c1[nH]nccc1F
11.0,129122.0,[NH][C]1[N][N]OC(=O)C=N1
11.0,132940.0,[NH][C]1OC=C(F)C(=O)O1
10.0,1583.0,CC(=O)C(=O)C#N
10.0,23734.0,O=c1ncc(F)co1
11.0,48195.0,N#CC#CC(C#N)C=O
11.0,133477.0,FC(F)(F)c1cn[nH]n1
10.0,23829.0,O=c1nc(F)cn[nH]1
10.0,1369.0,N#CCC(=O)C=O
11.0,129156.0,[N]=NC(=N)C(=O)C=N[O]
10.0,21427.0,
9.0,3931.0,O=Cn1ncnn1
11.0,131017.0,O=Cn1cnc(=O)nn1
11.0,21901.0,O=Cc1n[nH]nc1O
10.0,3830.0,[NH]C1=N[N]OC=C1
11.0,124.0,C#CCOC
11.0,29119.0,O=c1occ(O)oc1=O
10.0,131034.0,N#Cc1nnn(C=O)n1
11.0,21787.0,O=Cc1n[nH]c(=O)[nH]1
10.0,770.0,Nc1ccon1
10.0,133401.0,[NH]C1=C(F)C(F)=N[N]O1
11.0,603.0,CC1OC1C#N
9.0,3818.0,N#Cc1cnoc1
11.0,123276.0,C#CC#Cc1cnno1
11.0,123295.0,C#Cc1nnoc1C#C
9.0,2563.0,N#CC1(C#N)CO1
11.0,8993.0,N#CC(=O)OCC=O
11.0,23902.0,O=COCC(F)(F)F
9.0,141.0,C#CC1CO1
8.0,23832.0,O=c1nc(F)nno1
8.0,33.0,C#CCO
11.0,25181.0,N#Cc1nccoc1=O
10.0,130584.0,N#CC(=O)[CH][C][O].N#N
11.0,1373.0,N#CC(=N)NC=N
11.0,3889.0,Nc1nonc1N
10.0,1586.0,C#CC(=O)C(N)=O
11.0,204.0,Cc1cocn1
10.0,2116.0,O=C1C=CNC1=O
11.0,123504.0,c1nnn2nncc2n1
11.0,129175.0,[N][N][C]1O[C]([NH])NC1=O
11.0,20690.0,Cc1nc(C#N)no1
10.0,130552.0,C#CC(=O)c1nnon1
11.0,23640.0,[NH]C1=NC(F)=CCO1
11.0,23779.0,O=c1ccocc1F
7.0,828.0,O=CC(F)(F)F
10.0,1820.0,[NH]C1=C[CH]C(=O)O1
11.0,130835.0,O=CC(=O)n1cnnn1
11.0,130114.0,Nc1nnc2onnn12
11.0,128880.0,N#Cc1cc(C#N)[nH]n1
10.0,23682.0,Oc1ncnc(F)n1
11.0,132262.0,C#Cc1ncnc(F)n1
11.0,21738.0,c1cc2oncc2o1
11.0,16794.0,O=C1NC(=O)C2OC12
11.0,1006.0,C#Cc1ccco1
10.0,130883.0,N#N.O=C=NC(=O)C=O
11.0,130813.0,O=CC#Cc1nn[nH]n1
10.0,14562.0,C#CC#CC#CC#C
11.0,1036.0,O=Cn1ccnc1
7.0,171.0,c1conn1
11.0,21505.0,NC(=O)c1cnon1
11.0,2115.0,O=C1C=CCC1=O
8.0,114.0,O=CNC=O
11.0,343.0,CN=C(N)C#N
11.0,3028.0,N#CC#CC1CN1
7.0,322.0,C#CC(=O)C#N
11.0,133618.0,N#CC(=O)CC(F)(F)F
10.0,132240.0,[NH]C1=N[C](F)OC(=O)O1
11.0,133621.0,FC(F)(F)CC(F)(F)F
11.0,21637.0,Nc1nnn(C=O)n1
10.0,131927.0,O=c1occ([N+](=O)[O-])o1
9.0,765.0,Nc1ncno1
11.0,23698.0,[NH]C1=NCN=C(F)N1
10.0,1030.0,O=Cc1ncco1
11.0,1218.0,N#CCOC(N)=O
11.0,20511.0,CC#Cc1nnon1
11.0,48149.0,N#C[C]([NH])OC(=O)C=O
11.0,24901.0,C#Cc1ncnc(=O)o1
11.0,4638.0,O=Cc1c[nH]c(=O)o1
11.0,129350.0,[NH][CH]Oc1noc(=O)o1
9.0,23858.0,[NH]C1=N[N]ON=C1F
11.0,130544.0,C#CC(=O)c1conn1
11.0,3811.0,COc1cnon1
8.0,3840.0,[NH]C1=N[N]ON=N1
11.0,27519.0,[NH]C1=N[C](O)OC(=O)O1
10.0,1028.0,O=Cc1cnco1
10.0,3940.0,Oc1nnc(O)[nH]1
11.0,3843.0,
11.0,24967.0,O=c1oc2ccoc2o1
11.0,21775.0,O=c1cn[nH]c(=O)[nH]1
11.0,21623.0,Nc1cnoc(=O)n1
10.0,21772.0,O=c1[nH]cnoc1=O
9.0,753.0,[NH]C1NN=NN1
10.0,130853.0,N#Cc1onnc1C=O
11.0,21379.0,c1nc2[nH]cnn2n1
8.0,111.0,N#CCC=O
10.0,21506.0,NC(=O)c1nnon1
9.0,132345.0,
11.0,132236.0,O=c1cc(F)oc(=O)[nH]1
8.0,170.0,c1cnoc1
11.0,133386.0,Nc1noc(=O)nc1F
11.0,21694.0,C#Cc1nonc1N
10.0,1383.0,O=CNC(=O)C=O
10.0,130684.0,[N][N][C]1OC(=O)NC1=O
10.0,23818.0,[NH]C1=N[N]OC=C1F
8.0,62.0,NC(=O)C=O
11.0,3919.0,O=Cc1cc[nH]n1
10.0,21771.0,C#Cc1noc(=O)[nH]1
11.0,133384.0,Nc1noc(=O)c(F)n1
11.0,3865.0,Nc1cnncn1
11.0,21378.0,c1nn2cnnc2[nH]1
11.0,15462.0,N#CC1=CCOC1=O
11.0,130613.0,O=c1cnoc(=O)nc1
10.0,132001.0,[NH]C1ON=C([N+](=O)[O-])O1
11.0,4282.0,Nc1nc(=O)nco1
10.0,498.0,N#CCNC=O
9.0,3839.0,[NH][C]1N=NNN=N1
11.0,860.0,Oc1c[nH]c(O)n1
5.0,177.0,n1nnon1
11.0,35153.0,C#CC1(C#N)OC1C#N
11.0,42155.0,N#CCC#CC(=O)C#N
10.0,684.0,O=C1CC2OC12
9.0,2126.0,O=C1OCOC1=O
11.0,25325.0,N#Cc1ocnc1C=O
10.0,1201.0,C#CC#CC(N)=O
11.0,130804.0,O=CC#Cc1cnno1
10.0,3638.0,C#Cc1cnoc1
11.0,21841.0,O=COc1cnoc1
11.0,21496.0,NC(=O)c1cnno1
11.0,129152.0,[NH][C]1N=NOC=NC1=O
11.0,106.0,C1C2CC1O2
9.0,722.0,c1cnnnc1
11.0,20692.0,CC(=O)N=C=O.N#N
11.0,130685.0,O=c1[nH]c2cnoc2o1
11.0,130532.0,c1cc2nonnc-2n1
10.0,216.0,c1cnccn1
10.0,784.0,Oc1cc[nH]n1
11.0,749.0,Cn1nccn1
8.0,21779.0,N#Cc1noc(=O)o1
11.0,21837.0,O=COc1ccno1
10.0,132704.0,Fc1ncc(F)c(F)n1
10.0,3906.0,O=c1cccno1
8.0,168.0,c1nnc[nH]1
11.0,25127.0,O=c1ncoc(=O)cn1
11.0,21375.0,c1nc2nocc2[nH]1
10.0,2620.0,N#CCC#CC=O
11.0,129455.0,NC(=O)c1noc(=O)o1
11.0,129792.0,Nc1onc2onnc12
10.0,23797.0,[NH]C1=CC(F)=N[N]O1
11.0,132000.0,O=[N+]([O-])c1n[nH]c(O)n1
10.0,21760.0,c1nnc2oncn12
10.0,499.0,C#CCOC=O
10.0,123299.0,C#Cc1nnoc1C#N
11.0,25153.0,C#Cc1ncoc(=O)n1
11.0,130910.0,O=Cc1cnc(=O)on1
11.0,21857.0,N#N.[NH][C][CH]C(=O)O
11.0,77.0,COC(C)=O
10.0,130579.0,N#CC(=O)n1cnnn1
10.0,282.0,
11.0,132954.0,O=c1c(F)cocc1F
11.0,23840.0,
11.0,9462.0,N#CC1(O)COC1=O
11.0,132392.0,Nc1nc(F)nc(F)n1
11.0,21384.0,c1noc2cn[nH]c12
10.0,3778.0,CN=c1onno1
10.0,133480.0,FC(F)(F)c1cnon1
11.0,23755.0,Fc1cccnc1F
11.0,21863.0,O=Cn1cc(O)nn1
10.0,132691.0,Fc1cnc(F)c(F)n1
11.0,1027.0,O=Cc1cnc[nH]1
11.0,4698.0,N#Cc1cnc(N)o1
10.0,21906.0,C#Cc1nc(O)no1
11.0,128864.0,N#CC#Cc1cnoc1
10.0,3848.0,[NH]C1=C[N]C=NO1
11.0,1033.0,O=Cc1ccoc1
11.0,130912.0,N#Cc1conc1C=O
10.0,342.0,O=CC(O)C=O
11.0,133520.0,[NH][CH]OC(=O)C(F)(F)F
9.0,133422.0,O=c1nc(F)onc1F
10.0,3942.0,O=c1[nH]nc(O)[nH]1
10.0,123321.0,C#Cc1noc(C#N)n1
10.0,129243.0,[N][N][C]1O[C]([NH])OC1=O
11.0,23677.0,Oc1cncc(F)n1
11.0,3804.0,COc1ncno1
10.0,131035.0,O=Cn1nnc(=O)nn1
10.0,91.0,O=C1CCN1
11.0,21782.0,O=Cc1cncnn1
11.0,130820.0,O=CC(=O)c1cnno1
11.0,493.0,C#CCO[CH][NH]
11.0,952.0,Oc1cnccn1
11.0,2742.0,C#CC1COC1=O
10.0,455.0,O=C1OCCO1
11.0,496.0,N#CCCC=O
9.0,128884.0,N#Cc1noc(C#N)n1
11.0,130297.0,[N][N][C]1C(=O)ON=C1N
11.0,131015.0,N#Cc1ncn(C=O)n1
11.0,130541.0,C#CC(=O)c1cnno1
8.0,58.0,N#CC(=N)N
11.0,130680.0,[N][N][C]1NC(=O)NC1=O
11.0,129326.0,[NH][C]1ON=NC=NC1=O
11.0,131290.0,O=Cn1nc(O)oc1=O
11.0,632.0,NC(=O)C1CO1
11.0,24747.0,N#CC(=O)c1ncco1
11.0,163.0,C1OC2CC12
11.0,4627.0,N#CC1=CNC([NH])O1
11.0,118.0,CC#CCO
10.0,130887.0,O=Cc1nnoc(=O)n1
11.0,2828.0,O=CC1OC1C=O
8.0,754.0,[NH]C1OC=NO1
11.0,4737.0,N#Cc1nc(O)c[nH]1
11.0,237.0,C#CCC(N)=O
11.0,21348.0,N#CCn1ncnn1
9.0,3939.0,Oc1ncnnn1
11.0,3828.0,
11.0,1582.0,C#CC(=O)C(C)=O
11.0,132328.0,O=C=NC(F)=CC(=O)O
11.0,2733.0,N#CC1CO[C]1[NH]
11.0,129025.0,N#CC1=CC([NH])=N[N]O1
10.0,924.0,O=c1ncnc[nH]1
9.0,130741.0,[N][N][C]1OC(=O)OC1=O
8.0,144.0,N#CC1CO1
11.0,1941.0,C#CC1CC(=O)O1
11.0,921.0,O=c1nccc[nH]1
7.0,109.0,N#CCC#N
11.0,430.0,[NH][C]1OCC1O
10.0,4238.0,FC(F)(F)C1CO1
11.0,131449.0,Oc1noc2nncn12
11.0,23846.0,[NH]C1=C[CH]C(F)=NO1
11.0,8619.0,C#CC(O)(C#N)C=O
8.0,20.0,NC(N)=O
